,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
226,3,14,86.32581229273056,91.72838892478998,85.47229377395237,0.5040915012359619,1,0
227,3,14,71.283306927841,44.68442021388132,75.51926801576171,-1.0,0,1
228,3,15,87.20812733548995,92.57344534473332,86.36049506816612,0.4239068329334259,1,0
229,3,15,71.78165058332134,43.573076116586286,76.2739597942964,-1.0,0,1
230,3,16,87.8496876970967,92.92638067306258,87.04765345228373,0.6840000152587891,1,0
231,3,16,70.23188823275241,46.80226462570769,73.963133640553,-1.0,0,1
232,3,17,88.46479895288668,93.31411244221306,87.69868693849344,0.4229995012283325,1,0
233,3,17,69.7796341639061,47.87167120989725,73.26855005676885,-1.0,0,1
234,3,18,89.23453575037469,93.78137893324055,88.5162090846265,0.5457204580307007,1,0
235,3,18,67.74593115367996,50.15726567414552,70.54698457223002,-1.0,0,1
236,3,19,89.57227048618881,93.66704777054233,88.92536281962681,0.43295714259147644,1,0
237,3,19,73.80095059772432,38.39379324806039,79.43965805115876,-1.0,0,1
238,3,20,89.8842342983866,94.0199830988716,89.23085380410882,0.38341599702835083,1,0
239,3,20,73.87584617600461,37.659886768714614,79.64335804448007,-1.0,0,1
240,3,21,90.10735624232807,93.9106228562907,89.50650248162343,0.37457290291786194,1,0
241,3,21,69.86029094051563,46.31998322499476,73.60916316035531,-1.0,0,1
242,3,22,90.60649834184451,94.31326738579311,90.02088961487718,0.32179638743400574,1,0
243,3,22,71.70387440587642,43.42629482071713,76.20717291124024,-1.0,0,1
244,3,23,91.06291496273388,94.58666799224537,90.5062197650311,0.3240342438220978,1,0
245,3,23,71.58576984012674,43.69888865590271,76.02684832698858,-1.0,0,1
246,3,24,91.30027873288438,94.62146443306656,90.7755858516052,0.23897190392017365,1,0
247,3,24,71.89975514907101,42.37785699308031,76.60121552127163,-1.0,0,1
248,3,25,91.66649712111656,94.98931252174778,91.14154677388956,0.23950938880443573,1,0
249,3,25,73.10960679821403,39.86160620675194,78.40446136378816,-1.0,0,1
250,3,26,91.89843543366361,95.12849828503256,91.38813846830433,0.3279736340045929,1,0
251,3,26,70.57467953334293,45.56510798909625,74.55753689975289,-1.0,0,1
252,3,27,91.9798172977152,95.04896356315554,91.49494251429289,0.447659969329834,1,0
253,3,27,71.94584473570502,42.50366953239673,76.6346089627997,-1.0,0,1
254,3,28,92.16496103843258,95.16329472585376,91.69127348118364,0.24400430917739868,1,0
255,3,28,72.35488981708195,40.91004403438876,77.36258598811193,-1.0,0,1
256,3,29,92.53796124866906,95.47646269324451,92.0737262046868,0.35724666714668274,1,0
257,3,29,70.71294829324499,44.51667016145942,74.88479262672811,-1.0,0,1
258,3,30,92.68444860396194,95.44663717254063,92.24806810328579,0.3038496971130371,1,0
259,3,30,70.65533630995247,46.13126441602013,74.5608762439057,-1.0,0,1
260,3,31,92.91163964110598,95.66038673758513,92.47738267261418,0.507464587688446,1,0
261,3,31,72.31168082961256,41.68588802684001,77.1889400921659,-1.0,0,1
262,3,32,93.0818633734139,95.57091017547349,92.68863479298862,0.29686230421066284,1,0
263,3,32,72.72648710931874,39.756762423988256,77.97702531222868,-1.0,0,1
264,3,33,93.1428997714526,95.80951434110453,92.72161839542628,0.48129597306251526,1,0
265,3,33,71.8651879590955,41.01488781715244,76.77820076137047,-1.0,0,1
266,3,34,93.39382718561168,95.88904906298156,92.99962304454357,0.2500094771385193,1,0
267,3,34,73.12112919487254,38.6873558397987,78.60482201295666,-1.0,0,1
268,3,35,93.60270730334412,96.16742058955113,93.19752465916945,0.39348965883255005,1,0
269,3,35,71.43021748523692,42.98595093310966,75.96006144393242,-1.0,0,1
270,3,36,94.63625697679939,96.83849480538848,94.28833951121443,0.3023712933063507,1,0
271,3,36,73.37462192135965,38.897043405326066,78.8652908568757,-1.0,0,1
272,3,37,94.89260984856192,97.09201173137147,94.54514041590753,0.09899896383285522,1,0
273,3,37,73.8095923952182,37.764730551478294,79.54985640820144,-1.0,0,1
274,3,38,94.99433717862641,97.16657553313118,94.65115913802852,0.16337116062641144,1,0
275,3,38,73.91617456430937,37.911511847347455,79.65003673278568,-1.0,0,1
276,3,39,95.15574454232875,97.39523785852761,94.80194132060062,0.13108088076114655,1,0
277,3,39,74.04868212588218,37.15663661144894,79.92386295331598,-1.0,0,1
278,3,40,95.22763185557432,97.47477258040463,94.87262046868129,0.12508969008922577,1,0
279,3,40,74.47213020308224,37.09373034179073,80.42476457623722,-1.0,0,1
280,3,41,95.29205916461517,97.52448178157778,94.93937299742414,0.09566135704517365,1,0
281,3,41,74.3914734264727,36.17110505347033,80.47819408268217,-1.0,0,1
282,3,42,95.30833553742548,97.32067405676791,94.99041904881574,0.33666983246803284,1,0
283,3,42,74.44044361227135,35.5210736003355,80.63848260201696,-1.0,0,1
284,3,43,95.46635199012567,97.53939454192971,95.13884525978513,0.21483871340751648,1,0
285,3,43,74.18983148494887,36.485636401761376,80.19434982969345,-1.0,0,1
286,3,44,95.45143198171621,97.57916190286822,95.11528554375825,0.18824142217636108,1,0
287,3,44,74.63056315713668,35.395261061019085,80.87891538101917,-1.0,0,1
288,3,45,95.62165571402413,97.65869662474525,95.29983665263555,0.12592794001102448,1,0
289,3,45,74.53262278553939,36.23401132312854,80.63180391371135,-1.0,0,1
290,3,46,95.60402297681296,97.65869662474525,95.27941823207891,0.17593221366405487,1,0
291,3,46,73.46103989629843,38.121199412874816,79.08902691511388,-1.0,0,1
292,3,47,95.70032484927401,97.72828950638763,95.37993968712698,0.08739685267210007,1,0
293,3,47,74.40011522396658,36.52757391486685,80.43144326454285,-1.0,0,1
294,3,48,95.61758662082156,97.57916190286822,95.30768989131117,0.12346980720758438,1,0
295,3,48,74.45196600892986,36.695323967288736,80.46483670607093,-1.0,0,1
296,3,49,95.74372851010152,97.6785803052145,95.43805365332663,0.11266102641820908,1,0
297,3,49,74.34250324067406,35.730761165862866,80.49155145929339,-1.0,0,1
298,3,50,95.7817067133256,97.6785803052145,95.48203178991015,0.2785567045211792,1,0
299,3,50,74.49517499639926,36.40176137555043,80.56167768650238,-1.0,0,1
300,4,1,59.738101750547045,65.41828309957226,58.83267001760033,1.0888886451721191,1,0
301,4,1,57.92139835226008,71.84100418410041,55.785283164248106,-1.0,0,1
302,4,2,63.43271334792122,75.00746045956431,61.587676597903815,1.282977819442749,1,0
303,4,2,55.931307058561565,75.18828451882845,52.976114036214206,-1.0,0,1
304,4,3,66.24111050328227,78.92171491097184,64.21979799261103,0.9192758798599243,1,0
305,4,3,62.60298374526831,64.8744769874477,62.25439835623475,-1.0,0,1
