"AMG",5,"grayscale_20_oliva.jpg",524,639,79,2.3565,4.0683,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_32_opensource.jpg",587,919,5,1.6532,2.3217,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_14_airbnb.jpg",566,863,73,1.7704,3.2478,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_12_housebeautiful.jpg",561,895,5,2.5677,3.3065,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_85_oliva.jpg",422,1017,5,2.1691,3.2127,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_38_oliva.jpg",568,226,99,3.9394,6.0148,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_14_housebeautiful.jpg",732,226,5,2.005,2.5913,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_5_housebeautiful.jpg",403,587,5,1.5714,2.0756,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_13_opensource.jpg",538,979,71,1.8408,3.2831,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_52_oliva.jpg",560,257,5,1.8409,2.2749,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_29_housebeautiful.jpg",287,375,27,1.3016,3.635,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_10_opensource.jpg",492,580,27,2.1339,4.0216,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_19_kitchen.jpg",427,783,57,1.9464,3.9982,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_21_kitchen.jpg",462,857,71,1.4422,2.8845,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_60_oliva.jpg",181,374,5,1.8173,2.2747,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_18_kitchen.jpg",423,668,5,1.3132,1.6652,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_2_housebeautiful.jpg",627,622,5,2.0987,2.5093,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_1_oliva.jpg",758,283,5,2.099,2.65,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_49_oliva.jpg",449,951,5,1.5477,2.0286,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_18_opensource.jpg",383,895,5,1.5829,2.1692,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_3_kitchen.jpg",410,221,5,1.3953,1.8527,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_15_opensource.jpg",436,370,123,1.2663,3.7988,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_29_oliva.jpg",402,632,99,1.5359,3.494,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_21_housebeautiful.jpg",528,229,5,1.4539,1.8411,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_6_housebeautiful.jpg",594,841,145,1.1726,3.8811,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_50_oliva.jpg",446,474,377,1.2429,7.9727,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_36_housebeautiful.jpg",613,580,169,2.9311,7.3396,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_8_oliva.jpg",342,176,5,1.3718,1.8294,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_22_housebeautiful.jpg",360,311,35,3.0014,4.0451,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_68_oliva.jpg",561,455,459,1.7707,9.7664,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_42_oliva.jpg",339,814,171,1.3835,4.5023,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_8_other.jpg",509,589,787,1.1608,13.0842,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_3_oliva.jpg",519,787,5,1.7119,2.4506,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_24_oliva.jpg",502,176,5,1.5125,1.9231,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_16_opensource.jpg",475,588,5,2.0286,2.5446,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_5_oliva.jpg",458,395,311,1.3368,6.648,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_4_oliva.jpg",255,484,5,1.4775,2.0755,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_62_oliva.jpg",484,551,275,1.8644,6.9995,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_38_housebeautiful.jpg",564,1060,5,1.6533,2.0872,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_1_opensource.jpg",534,854,5,1.7236,2.2631,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_5_opensource.jpg",735,875,5,2.0049,2.4858,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_3_other.jpg",556,390,5,1.3484,1.8996,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_23_housebeautiful.jpg",790,726,5,1.8174,2.2161,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AMG",5,"grayscale_44_oliva.jpg",482,475,5,1.6651,2.0755,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_11_opensource.jpg",585,400,17,16.2835,36.117,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_18_housebeautiful.jpg",475,879,15,1.9003,10.167,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_100_oliva.jpg",532,836,5,1.5503,2.2505,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_17_oliva.jpg",606,375,5,1.7836,3.5173,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_16_housebeautiful.jpg",532,273,5,1.2668,2.0337,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_13_oliva.jpg",292,933,5,1.2169,2.017,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_21_housebeautiful.jpg",510,236,5,1.2336,2.1673,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_72_oliva.jpg",460,573,153,2.5501,5.4835,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_8_oliva.jpg",321,203,5,1.8169,2.4838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_21_kitchen.jpg",469,921,5,1.1836,1.9171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_14_housebeautiful.jpg",718,219,5,1.3335,2.1338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_1_opensource.jpg",479,1020,65,1.4335,3.0002,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_11_oliva.jpg",403,824,5,1.5667,2.3669,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_30_housebeautiful.jpg",450,606,5,1.9502,2.6172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_6_other.jpg",329,896,5,1.3669,2.1672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_18_opensource.jpg",365,900,5,1.5169,2.2836,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_98_oliva.jpg",510,1014,59,2.1002,3.5669,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_5_opensource.jpg",733,870,5,1.2336,1.8672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_16_oliva.jpg",332,857,5,1.0169,2.0503,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_6_airbnb.jpg",730,305,5,1.5835,2.3503,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_13_kitchen.jpg",574,948,5,1.6168,2.3504,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_19_kitchen.jpg",581,1049,5,1.2836,2.7837,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_21_opensource.jpg",576,600,55,1.4168,2.8503,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_50_oliva.jpg",262,643,5,1.3001,2.1338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_29_oliva.jpg",495,646,367,1.9667,8.7004,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_13_opensource.jpg",547,728,71,1.6001,3.267,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_58_oliva.jpg",441,1086,5,1.4836,2.1837,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_28_oliva.jpg",582,1096,57,2.0835,3.517,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_4_oliva.jpg",247,537,5,0.96689,2.0005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_45_oliva.jpg",649,734,443,1.0336,8.8336,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_68_oliva.jpg",624,1047,5,1.1669,1.7338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_4_other.jpg",452,367,5,1.4002,2.1005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_52_oliva.jpg",538,296,5,1.1336,1.7337,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_4_housebeautiful.jpg",752,270,5,1.1835,2.1838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_84_oliva.jpg",438,662,311,1.6669,7.167,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_20_housebeautiful.jpg",572,861,5,2.2002,4.967,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_7_housebeautiful.jpg",585,668,5,1.5169,2.2504,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_12_housebeautiful.jpg",556,925,5,1.8335,2.5003,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_13_other.jpg",590,570,217,1.2335,5.1671,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_18_kitchen.jpg",409,676,5,1.1169,1.5839,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_60_oliva.jpg",674,622,77,1.4002,3.1336,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_99_oliva.jpg",473,610,195,1.5501,4.9836,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_63_oliva.jpg",444,860,5,1.1836,2.1171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_70_oliva.jpg",516,991,5,1.2502,1.8171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_27_opensource.jpg",521,607,5,1.1003,1.6338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_6_housebeautiful.jpg",668,1059,5,1.2669,1.8338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_47_oliva.jpg",524,889,5,1.1502,1.7171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_34_oliva.jpg",742,298,5,1.8502,2.8171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_54_oliva.jpg",414,622,173,1.8667,5.0335,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_6_kitchen.jpg",474,751,151,1.0836,4.1169,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_9_kitchen.jpg",307,802,47,2.3669,4.0337,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_15_kitchen.jpg",410,1073,5,1.267,1.7338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_3_oliva.jpg",469,936,5,1.2835,1.7838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_10_oliva.jpg",628,667,5,1.7502,2.2504,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_20_oliva.jpg",331,220,5,1.4168,1.9835,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_8_housebeautiful.jpg",343,795,5,1.0002,1.4672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_2_housebeautiful.jpg",629,614,5,1.2002,1.9339,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_15_opensource.jpg",482,573,5,1.1335,1.5671,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_38_oliva.jpg",360,645,5,1.7502,2.3505,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_17_opensource.jpg",551,667,5,1.4002,2.0005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_89_oliva.jpg",258,582,5,1.5502,2.2838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_11_kitchen.jpg",462,329,5,1.7669,2.2005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_18_oliva.jpg",473,498,5,1.4669,2.3672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_61_oliva.jpg",223,336,5,1.2836,1.9504,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_14_airbnb.jpg",489,255,39,1.2003,2.5003,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_6_oliva.jpg",331,746,5,1.0002,1.6005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_56_oliva.jpg",485,921,5,1.4668,2.1338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_53_oliva.jpg",402,972,5,1.3169,1.8172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_33_oliva.jpg",500,268,5,1.3503,2.0172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_5_oliva.jpg",287,731,5,1.1169,1.6838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_34_housebeautiful.jpg",486,261,5,1.5003,2.1671,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_24_oliva.jpg",472,177,5,1.1502,1.6171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_7_kitchen.jpg",213,784,5,1.2836,1.8172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_49_oliva.jpg",576,597,321,1.9337,7.8336,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_32_opensource.jpg",572,928,5,1.2837,2.0838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_75_oliva.jpg",499,205,5,1.4002,1.8005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_85_oliva.jpg",392,1031,5,1.0168,1.3835,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_15_housebeautiful.jpg",726,931,5,1.0168,1.6506,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_14_other.jpg",590,622,99,0.85019,3.4501,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_6_opensource.jpg",312,525,5,1.4669,2.1004,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_35_housebeautiful.jpg",502,382,5,1.5669,2.1337,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_35_oliva.jpg",454,698,469,1.1336,9.5003,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_10_opensource.jpg",505,751,5,1.4501,2.1503,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_83_oliva.jpg",672,1107,5,1.0835,1.5503,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_3_kitchen.jpg",393,235,5,1.5002,2.0339,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_81_oliva.jpg",604,1090,5,1.5167,2.0169,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_27_housebeautiful.jpg",599,277,5,1.5167,1.9837,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_42_oliva.jpg",252,399,5,1.7669,2.2338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_1_oliva.jpg",745,269,5,1.1002,1.5672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_77_oliva.jpg",262,250,5,1.2836,1.7838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_44_oliva.jpg",458,457,5,1.2335,1.8337,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_62_oliva.jpg",505,447,5,1.2501,1.6836,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_64_oliva.jpg",449,386,5,1.2336,1.6673,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_10_kitchen.jpg",639,1004,5,1.5668,2.0336,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_43_oliva.jpg",364,740,5,1.3,1.6671,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_86_oliva.jpg",478,994,5,1.0335,1.3672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_2_oliva.jpg",446,1114,5,1.1334,1.5005,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_38_housebeautiful.jpg",400,595,281,1.0836,5.8502,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_23_oliva.jpg",621,931,5,1.0334,1.467,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_22_housebeautiful.jpg",440,345,5,1.2502,1.6169,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_88_oliva.jpg",457,712,5,1.1501,1.3172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_9_other.jpg",501,654,189,1.2337,4.7334,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_29_housebeautiful.jpg",300,334,5,1.1166,1.4839,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_65_oliva.jpg",362,1078,5,1.1002,1.4672,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_74_oliva.jpg",337,670,5,1.5001,2.0338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_23_housebeautiful.jpg",469,582,225,0.91691,5.9169,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_28_housebeautiful.jpg",679,280,5,1.8166,2.4171,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_31_oliva.jpg",399,787,5,1.1169,1.5838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_2_opensource.jpg",413,1040,5,1.0002,1.4338,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_16_opensource.jpg",491,1092,5,1.2835,1.7839,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_37_oliva.jpg",618,751,5,1.1503,1.5505,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_94_oliva.jpg",408,650,153,1.367,4.067,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_71_oliva.jpg",498,509,5,1.2002,1.9006,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_39_housebeautiful.jpg",720,735,5,1.0669,1.4336,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_36_housebeautiful.jpg",677,712,5,1.2836,1.7506,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_20_opensource.jpg",311,532,5,1.1333,1.5337,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_4_kitchen.jpg",456,665,185,0.91692,4.1834,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_10_housebeautiful.jpg",663,217,5,1.3836,1.7839,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_40_oliva.jpg",554,192,5,1.4502,1.8505,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_8_other.jpg",350,537,117,1.1335,3.3336,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_15_oliva.jpg",546,824,5,1.4171,1.984,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_14_kitchen.jpg",513,164,5,1.3502,1.7506,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_59_oliva.jpg",623,952,5,1.1001,1.5666,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_92_oliva.jpg",487,392,5,0.88356,1.284,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_55_oliva.jpg",295,378,5,1.0834,1.4504,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_73_oliva.jpg",523,393,583,0.88315,10.8837,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_30_opensource.jpg",378,924,5,0.99983,2.5003,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_3_other.jpg",509,398,5,1.117,1.6507,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_1_housebeautiful.jpg",547,774,259,0.91688,5.3504,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_14_oliva.jpg",424,968,5,0.91692,1.3838,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_1_kitchen.jpg",414,1027,5,1.0169,1.3172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_7_opensource.jpg",485,242,57,1.0498,2.5503,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_5_housebeautiful.jpg",385,624,5,1.1168,1.7172,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
"AOE",6,"grayscale_8_kitchen.jpg",329,322,5,1.0503,1.4506,

"subj","subj_id","image","response_x","response_y","response_size","response_time_click","response_time_circle",
